var,run,key,median_rmsd,mean_rmsd,std_rmsd,ccc,inversion_ratio,wd_N-CA,wd_CA-C,wd_C-N,wd_CA-CB
20.0,15.0,test_trans,1.66,1.714,0.364,0.967,0.087,0.127,0.136,0.135,0.136
20.0,15.0,train_closed,0.919,0.935,0.102,0.947,0.514,0.106,0.113,0.112,0.114
20.0,15.0,train_open,1.015,1.033,0.114,0.909,0.383,0.112,0.115,0.116,0.115
2.0,1.0,train_both,1.106,1.153,0.231,0.974,0.658,0.097,0.104,0.107,0.1
3.0,1.0,train_both,1.112,1.142,0.188,0.973,0.452,0.1,0.111,0.112,0.109
4.0,1.0,train_both,1.063,1.084,0.148,0.987,0.688,0.099,0.106,0.111,0.107
5.0,1.0,train_both,1.152,1.177,0.166,0.987,0.149,0.123,0.13,0.142,0.141
6.0,1.0,train_both,1.188,1.212,0.165,0.983,0.0,0.168,0.173,0.187,0.174
7.0,1.0,train_both,0.979,0.995,0.125,0.992,0.474,0.081,0.092,0.091,0.089
8.0,1.0,train_both,0.997,1.014,0.116,0.991,0.582,0.094,0.105,0.103,0.095
9.0,1.0,train_both,0.946,0.958,0.112,0.993,0.626,0.091,0.093,0.1,0.091
10.0,1.0,train_both,0.996,1.009,0.119,0.992,0.473,0.101,0.113,0.118,0.107
11.0,1.0,train_both,0.947,0.966,0.124,0.993,0.18,0.1,0.104,0.109,0.101
12.0,1.0,train_both,0.939,0.954,0.109,0.994,0.615,0.084,0.095,0.094,0.093
13.0,1.0,train_both,0.94,0.958,0.113,0.993,0.499,0.099,0.101,0.106,0.102
14.0,1.0,train_both,0.992,1.007,0.112,0.993,0.315,0.114,0.12,0.123,0.116
15.0,1.0,train_both,0.907,0.921,0.107,0.994,0.633,0.092,0.092,0.104,0.092
16.0,1.0,train_both,0.941,0.955,0.109,0.994,0.526,0.092,0.099,0.102,0.1
17.0,1.0,train_both,0.947,0.961,0.107,0.994,0.241,0.087,0.098,0.106,0.099
18.0,1.0,train_both,0.951,0.967,0.124,0.993,0.239,0.094,0.096,0.102,0.104
19.0,1.0,train_both,1.059,1.072,0.131,0.991,0.081,0.133,0.148,0.143,0.134
20.0,1.0,train_both,0.934,0.946,0.11,0.995,0.14,0.102,0.105,0.106,0.114
2.0,2.0,train_both,1.182,1.229,0.245,0.965,0.0,0.156,0.161,0.173,0.164
3.0,2.0,train_both,1.085,1.112,0.176,0.976,0.653,0.096,0.101,0.102,0.107
4.0,2.0,train_both,1.073,1.096,0.146,0.988,0.598,0.109,0.115,0.115,0.108
5.0,2.0,train_both,1.15,1.175,0.16,0.988,0.01,0.14,0.145,0.144,0.155
6.0,2.0,train_both,1.181,1.204,0.174,0.983,0.008,0.147,0.159,0.167,0.172
7.0,2.0,train_both,1.009,1.029,0.136,0.991,0.484,0.098,0.101,0.11,0.104
8.0,2.0,train_both,1.025,1.041,0.122,0.991,0.124,0.107,0.111,0.11,0.105
9.0,2.0,train_both,1.015,1.031,0.129,0.991,0.31,0.105,0.113,0.107,0.117
10.0,2.0,train_both,0.934,0.947,0.108,0.992,0.535,0.089,0.105,0.109,0.097
11.0,2.0,train_both,0.912,0.927,0.111,0.994,0.71,0.088,0.086,0.088,0.091
12.0,2.0,train_both,0.99,1.006,0.12,0.99,0.203,0.057,0.062,0.063,0.062
13.0,2.0,train_both,1.321,1.354,0.201,0.978,0.0,0.252,0.255,0.259,0.261
14.0,2.0,train_both,0.964,0.98,0.116,0.994,0.347,0.096,0.109,0.112,0.099
15.0,2.0,train_both,0.889,0.902,0.103,0.995,0.536,0.085,0.09,0.095,0.09
16.0,2.0,train_both,0.954,0.969,0.118,0.993,0.602,0.102,0.103,0.106,0.109
17.0,2.0,train_both,0.94,0.955,0.109,0.994,0.118,0.094,0.108,0.107,0.104
18.0,2.0,train_both,0.918,0.932,0.114,0.995,0.453,0.084,0.086,0.094,0.088
19.0,2.0,train_both,1.013,1.025,0.128,0.993,0.172,0.121,0.145,0.144,0.124
20.0,2.0,train_both,0.935,0.949,0.111,0.994,0.495,0.091,0.097,0.096,0.099
2.0,3.0,train_both,1.168,1.215,0.241,0.967,0.085,0.134,0.141,0.151,0.142
3.0,3.0,train_both,1.074,1.102,0.174,0.978,0.551,0.094,0.103,0.109,0.1
4.0,3.0,train_both,1.264,1.292,0.183,0.973,0.0,0.184,0.182,0.189,0.197
5.0,3.0,train_both,1.072,1.1,0.175,0.989,0.213,0.117,0.117,0.115,0.119
6.0,3.0,train_both,1.197,1.222,0.178,0.984,0.006,0.156,0.158,0.166,0.164
7.0,3.0,train_both,1.003,1.023,0.138,0.991,0.39,0.095,0.102,0.11,0.1
8.0,3.0,train_both,1.16,1.181,0.147,0.986,0.0,0.151,0.162,0.162,0.157
9.0,3.0,train_both,1.025,1.043,0.128,0.99,0.379,0.114,0.117,0.118,0.125
10.0,3.0,train_both,0.968,0.981,0.117,0.992,0.051,0.097,0.111,0.113,0.106
11.0,3.0,train_both,0.917,0.933,0.114,0.994,0.656,0.083,0.083,0.082,0.089
12.0,3.0,train_both,0.96,0.975,0.116,0.994,0.533,0.099,0.103,0.109,0.098
13.0,3.0,train_both,0.92,0.938,0.113,0.994,0.67,0.083,0.086,0.09,0.091
14.0,3.0,train_both,0.907,0.92,0.109,0.994,0.488,0.083,0.094,0.097,0.083
15.0,3.0,train_both,1.105,1.122,0.131,0.986,0.035,0.153,0.178,0.176,0.156
16.0,3.0,train_both,1.078,1.099,0.138,0.99,0.0,0.141,0.15,0.151,0.139
17.0,3.0,train_both,0.937,0.949,0.107,0.994,0.566,0.089,0.098,0.1,0.093
18.0,3.0,train_both,0.937,0.951,0.11,0.994,0.581,0.095,0.099,0.099,0.097
19.0,3.0,train_both,0.949,0.963,0.112,0.995,0.471,0.095,0.102,0.106,0.102
20.0,3.0,train_both,0.941,0.955,0.108,0.995,0.0,0.098,0.1,0.097,0.102
2.0,4.0,train_both,1.17,1.216,0.238,0.964,0.0,0.149,0.153,0.163,0.151
3.0,4.0,train_both,1.112,1.139,0.183,0.975,0.649,0.105,0.113,0.111,0.106
4.0,4.0,train_both,1.062,1.084,0.148,0.987,0.5,0.108,0.107,0.113,0.11
5.0,4.0,train_both,1.108,1.139,0.172,0.987,0.128,0.122,0.129,0.132,0.119
6.0,4.0,train_both,1.186,1.209,0.169,0.983,0.0,0.166,0.169,0.179,0.17
7.0,4.0,train_both,1.0,1.021,0.138,0.992,0.44,0.096,0.104,0.116,0.099
8.0,4.0,train_both,1.043,1.061,0.123,0.99,0.333,0.1,0.108,0.109,0.107
9.0,4.0,train_both,1.027,1.042,0.124,0.992,0.236,0.115,0.114,0.117,0.124
10.0,4.0,train_both,0.972,0.985,0.115,0.993,0.327,0.097,0.095,0.101,0.103
11.0,4.0,train_both,1.018,1.031,0.117,0.993,0.042,0.121,0.131,0.122,0.123
12.0,4.0,train_both,0.957,0.97,0.113,0.992,0.023,0.053,0.055,0.057,0.054
13.0,4.0,train_both,1.327,1.361,0.196,0.978,0.0,0.246,0.25,0.249,0.263
14.0,4.0,train_both,0.943,0.958,0.116,0.994,0.41,0.096,0.105,0.114,0.103
15.0,4.0,train_both,0.959,0.975,0.114,0.993,0.433,0.098,0.106,0.112,0.105
16.0,4.0,train_both,1.033,1.051,0.13,0.99,0.099,0.137,0.138,0.153,0.146
17.0,4.0,train_both,0.942,0.956,0.107,0.994,0.0,0.089,0.103,0.1,0.101
18.0,4.0,train_both,0.96,0.975,0.128,0.992,0.325,0.097,0.098,0.107,0.108
19.0,4.0,train_both,1.034,1.048,0.117,0.993,0.076,0.125,0.139,0.146,0.127
20.0,4.0,train_both,0.908,0.922,0.111,0.995,0.033,0.086,0.092,0.095,0.093
2.0,5.0,train_both,1.158,1.205,0.235,0.966,0.169,0.126,0.127,0.126,0.135
3.0,5.0,train_both,1.159,1.189,0.2,0.972,0.173,0.129,0.133,0.136,0.138
4.0,5.0,train_both,1.069,1.093,0.15,0.987,0.555,0.111,0.122,0.123,0.11
5.0,5.0,train_both,1.141,1.169,0.157,0.987,0.029,0.139,0.161,0.162,0.142
6.0,5.0,train_both,1.211,1.236,0.178,0.981,0.0,0.18,0.184,0.196,0.178
7.0,5.0,train_both,1.013,1.033,0.135,0.991,0.366,0.094,0.105,0.114,0.097
8.0,5.0,train_both,1.034,1.054,0.127,0.989,0.012,0.102,0.115,0.105,0.102
9.0,5.0,train_both,1.002,1.019,0.132,0.992,0.294,0.12,0.119,0.123,0.127
10.0,5.0,train_both,0.952,0.964,0.11,0.994,0.145,0.09,0.105,0.105,0.094
11.0,5.0,train_both,0.977,0.994,0.12,0.993,0.259,0.114,0.114,0.114,0.122
12.0,5.0,train_both,0.945,0.961,0.113,0.994,0.496,0.091,0.099,0.099,0.097
13.0,5.0,train_both,1.308,1.345,0.199,0.975,0.0,0.243,0.246,0.253,0.256
14.0,5.0,train_both,0.945,0.957,0.109,0.994,0.405,0.093,0.103,0.108,0.098
15.0,5.0,train_both,0.911,0.925,0.107,0.994,0.431,0.093,0.109,0.111,0.1
16.0,5.0,train_both,0.989,1.003,0.113,0.994,0.353,0.111,0.127,0.126,0.117
17.0,5.0,train_both,0.964,0.98,0.11,0.994,0.402,0.092,0.101,0.107,0.096
18.0,5.0,train_both,0.936,0.954,0.122,0.993,0.442,0.094,0.095,0.099,0.1
19.0,5.0,train_both,1.028,1.044,0.132,0.992,0.177,0.114,0.128,0.124,0.119
20.0,5.0,train_both,1.014,1.028,0.118,0.993,0.145,0.126,0.134,0.129,0.135
2.0,6.0,train_both,1.176,1.225,0.242,0.969,0.0,0.153,0.159,0.17,0.153
3.0,6.0,train_both,1.062,1.093,0.186,0.978,0.596,0.085,0.094,0.097,0.094
4.0,6.0,train_both,1.109,1.134,0.164,0.987,0.479,0.102,0.115,0.115,0.11
5.0,6.0,train_both,1.14,1.169,0.169,0.984,0.0,0.14,0.145,0.146,0.151
6.0,6.0,train_both,1.177,1.199,0.174,0.983,0.058,0.178,0.184,0.203,0.181
7.0,6.0,train_both,1.012,1.032,0.142,0.991,0.522,0.093,0.103,0.11,0.1
8.0,6.0,train_both,1.051,1.07,0.133,0.991,0.197,0.101,0.11,0.115,0.105
9.0,6.0,train_both,1.033,1.05,0.128,0.99,0.285,0.12,0.126,0.128,0.13
10.0,6.0,train_both,1.014,1.029,0.126,0.991,0.191,0.113,0.124,0.134,0.113
11.0,6.0,train_both,0.938,0.953,0.113,0.994,0.465,0.09,0.089,0.094,0.094
12.0,6.0,train_both,0.993,1.01,0.125,0.993,0.359,0.102,0.105,0.107,0.104
13.0,6.0,train_both,1.334,1.368,0.211,0.977,0.0,0.26,0.267,0.254,0.253
14.0,6.0,train_both,1.009,1.024,0.115,0.992,0.209,0.121,0.123,0.135,0.122
15.0,6.0,train_both,0.952,0.966,0.111,0.993,0.537,0.092,0.105,0.111,0.093
16.0,6.0,train_both,0.949,0.966,0.114,0.994,0.594,0.091,0.101,0.101,0.103
17.0,6.0,train_both,0.914,0.927,0.104,0.995,0.549,0.078,0.09,0.097,0.088
18.0,6.0,train_both,0.993,1.012,0.138,0.992,0.158,0.112,0.122,0.126,0.12
19.0,6.0,train_both,1.053,1.065,0.13,0.992,0.006,0.129,0.137,0.142,0.127
20.0,6.0,train_both,1.069,1.081,0.126,0.991,0.0,0.136,0.141,0.137,0.146
2.0,7.0,train_both,1.153,1.182,0.198,0.967,0.645,0.102,0.106,0.106,0.106
3.0,7.0,train_both,1.184,1.214,0.204,0.969,0.05,0.149,0.154,0.16,0.168
4.0,7.0,train_both,1.162,1.188,0.167,0.984,0.212,0.141,0.141,0.143,0.151
5.0,7.0,train_both,1.091,1.117,0.153,0.989,0.186,0.12,0.116,0.117,0.129
6.0,7.0,train_both,1.203,1.227,0.177,0.982,0.003,0.161,0.173,0.186,0.166
7.0,7.0,train_both,1.013,1.036,0.143,0.991,0.237,0.096,0.103,0.107,0.104
8.0,7.0,train_both,1.015,1.034,0.131,0.99,0.419,0.102,0.105,0.109,0.104
9.0,7.0,train_both,0.947,0.961,0.118,0.992,0.575,0.091,0.095,0.097,0.096
10.0,7.0,train_both,0.958,0.975,0.118,0.993,0.571,0.087,0.104,0.11,0.097
11.0,7.0,train_both,0.943,0.959,0.125,0.992,0.385,0.101,0.105,0.104,0.104
12.0,7.0,train_both,0.983,1.002,0.128,0.992,0.413,0.097,0.1,0.107,0.101
13.0,7.0,train_both,1.33,1.364,0.211,0.977,0.0,0.251,0.261,0.255,0.265
14.0,7.0,train_both,0.935,0.951,0.116,0.994,0.44,0.093,0.103,0.113,0.094
15.0,7.0,train_both,1.035,1.05,0.128,0.99,0.273,0.126,0.136,0.133,0.128
16.0,7.0,train_both,1.051,1.07,0.13,0.99,0.165,0.12,0.141,0.138,0.127
17.0,7.0,train_both,0.953,0.967,0.113,0.994,0.185,0.095,0.111,0.118,0.107
18.0,7.0,train_both,0.942,0.956,0.117,0.994,0.424,0.096,0.097,0.1,0.101
19.0,7.0,train_both,1.034,1.047,0.135,0.993,0.02,0.118,0.131,0.13,0.123
20.0,7.0,train_both,1.0,1.013,0.12,0.993,0.0,0.122,0.127,0.13,0.13
2.0,8.0,train_both,1.137,1.166,0.195,0.97,0.687,0.096,0.1,0.1,0.102
3.0,8.0,train_both,1.199,1.227,0.201,0.969,0.013,0.172,0.168,0.178,0.174
4.0,8.0,train_both,1.081,1.104,0.159,0.986,0.553,0.112,0.116,0.115,0.111
5.0,8.0,train_both,1.058,1.08,0.145,0.99,0.605,0.102,0.109,0.112,0.113
6.0,8.0,train_both,1.188,1.212,0.173,0.983,0.0,0.161,0.167,0.175,0.16
7.0,8.0,train_both,1.2,1.222,0.184,0.983,0.0,0.154,0.169,0.164,0.175
8.0,8.0,train_both,1.041,1.06,0.129,0.991,0.0,0.108,0.112,0.113,0.108
9.0,8.0,train_both,0.954,0.966,0.111,0.994,0.566,0.108,0.105,0.105,0.111
10.0,8.0,train_both,0.956,0.97,0.128,0.993,0.625,0.082,0.096,0.095,0.09
11.0,8.0,train_both,0.95,0.965,0.122,0.994,0.384,0.104,0.099,0.102,0.113
12.0,8.0,train_both,0.995,1.009,0.119,0.992,0.274,0.097,0.098,0.103,0.102
13.0,8.0,train_both,1.343,1.374,0.211,0.977,0.0,0.262,0.271,0.253,0.267
14.0,8.0,train_both,0.953,0.967,0.113,0.993,0.435,0.097,0.108,0.11,0.103
15.0,8.0,train_both,0.934,0.95,0.11,0.993,0.488,0.09,0.1,0.103,0.094
16.0,8.0,train_both,1.069,1.092,0.142,0.989,0.009,0.131,0.143,0.136,0.138
17.0,8.0,train_both,0.936,0.95,0.114,0.994,0.375,0.09,0.098,0.102,0.097
18.0,8.0,train_both,0.938,0.951,0.112,0.994,0.417,0.096,0.105,0.106,0.105
19.0,8.0,train_both,0.89,0.903,0.109,0.995,0.368,0.086,0.089,0.101,0.091
20.0,8.0,train_both,0.917,0.929,0.111,0.995,0.006,0.098,0.095,0.097,0.105
2.0,9.0,train_both,1.129,1.158,0.194,0.969,0.663,0.096,0.101,0.101,0.098
3.0,9.0,train_both,1.176,1.203,0.198,0.971,0.0,0.136,0.149,0.15,0.146
4.0,9.0,train_both,1.041,1.063,0.145,0.988,0.636,0.089,0.098,0.104,0.09
5.0,9.0,train_both,1.072,1.095,0.148,0.989,0.474,0.11,0.114,0.128,0.118
6.0,9.0,train_both,1.171,1.194,0.164,0.984,0.1,0.157,0.167,0.172,0.151
7.0,9.0,train_both,1.012,1.032,0.135,0.992,0.279,0.1,0.104,0.106,0.106
8.0,9.0,train_both,0.957,0.974,0.118,0.992,0.565,0.083,0.088,0.09,0.086
9.0,9.0,train_both,0.978,0.992,0.118,0.992,0.438,0.094,0.101,0.101,0.099
10.0,9.0,train_both,0.985,1.003,0.128,0.994,0.531,0.091,0.1,0.101,0.096
11.0,9.0,train_both,0.928,0.943,0.113,0.995,0.274,0.09,0.089,0.094,0.092
12.0,9.0,train_both,0.955,0.971,0.115,0.993,0.591,0.094,0.091,0.091,0.094
13.0,9.0,train_both,0.948,0.965,0.119,0.994,0.35,0.098,0.096,0.098,0.103
14.0,9.0,train_both,0.939,0.954,0.122,0.993,0.353,0.089,0.103,0.11,0.096
15.0,9.0,train_both,0.91,0.924,0.106,0.994,0.475,0.083,0.091,0.096,0.092
16.0,9.0,train_both,1.057,1.074,0.134,0.987,0.286,0.129,0.127,0.131,0.129
17.0,9.0,train_both,0.923,0.938,0.108,0.994,0.601,0.083,0.095,0.095,0.09
18.0,9.0,train_both,0.967,0.985,0.121,0.992,0.475,0.103,0.112,0.112,0.101
19.0,9.0,train_both,1.052,1.066,0.127,0.992,0.078,0.129,0.138,0.144,0.131
20.0,9.0,train_both,0.961,0.975,0.113,0.995,0.234,0.114,0.111,0.114,0.12
2.0,10.0,train_both,1.155,1.207,0.252,0.97,0.239,0.132,0.146,0.15,0.141
3.0,10.0,train_both,1.076,1.114,0.205,0.977,0.691,0.095,0.097,0.111,0.098
4.0,10.0,train_both,1.072,1.094,0.149,0.988,0.566,0.113,0.11,0.112,0.113
5.0,10.0,train_both,1.129,1.155,0.156,0.987,0.004,0.133,0.141,0.148,0.144
6.0,10.0,train_both,1.042,1.061,0.136,0.989,0.53,0.103,0.125,0.129,0.117
7.0,10.0,train_both,1.025,1.048,0.142,0.991,0.458,0.104,0.112,0.118,0.113
8.0,10.0,train_both,1.029,1.046,0.132,0.992,0.465,0.094,0.104,0.104,0.102
9.0,10.0,train_both,1.01,1.026,0.119,0.992,0.331,0.108,0.11,0.113,0.114
10.0,10.0,train_both,0.99,1.005,0.123,0.992,0.414,0.095,0.105,0.112,0.106
11.0,10.0,train_both,0.947,0.963,0.117,0.994,0.239,0.113,0.095,0.104,0.116
12.0,10.0,train_both,0.976,0.997,0.132,0.992,0.472,0.099,0.096,0.103,0.097
13.0,10.0,train_both,0.944,0.96,0.117,0.994,0.64,0.053,0.055,0.058,0.05
14.0,10.0,train_both,1.064,1.081,0.117,0.99,0.089,0.131,0.137,0.147,0.131
15.0,10.0,train_both,0.904,0.915,0.107,0.995,0.622,0.079,0.095,0.099,0.09
16.0,10.0,train_both,0.926,0.942,0.109,0.995,0.584,0.093,0.108,0.114,0.104
17.0,10.0,train_both,0.953,0.969,0.107,0.994,0.511,0.093,0.105,0.106,0.1
18.0,10.0,train_both,0.982,1.002,0.132,0.99,0.193,0.108,0.118,0.124,0.118
19.0,10.0,train_both,1.06,1.074,0.132,0.992,0.023,0.139,0.142,0.153,0.136
20.0,10.0,train_both,0.921,0.933,0.109,0.995,0.019,0.101,0.098,0.104,0.115
2.0,11.0,train_both,1.127,1.162,0.201,0.971,0.431,0.104,0.113,0.114,0.107
3.0,11.0,train_both,1.136,1.164,0.194,0.976,0.0,0.121,0.124,0.136,0.128
4.0,11.0,train_both,1.103,1.128,0.154,0.987,0.401,0.112,0.112,0.119,0.113
5.0,11.0,train_both,1.076,1.102,0.152,0.989,0.086,0.11,0.111,0.11,0.114
6.0,11.0,train_both,1.011,1.028,0.129,0.992,0.459,0.093,0.102,0.107,0.101
7.0,11.0,train_both,1.17,1.193,0.158,0.984,0.0,0.157,0.158,0.163,0.165
8.0,11.0,train_both,1.062,1.082,0.13,0.989,0.01,0.137,0.143,0.14,0.135
9.0,11.0,train_both,1.023,1.04,0.129,0.991,0.298,0.124,0.12,0.129,0.131
10.0,11.0,train_both,1.027,1.047,0.139,0.992,0.191,0.114,0.124,0.13,0.124
11.0,11.0,train_both,0.945,0.96,0.11,0.994,0.378,0.105,0.106,0.104,0.103
12.0,11.0,train_both,0.949,0.964,0.122,0.994,0.6,0.088,0.091,0.091,0.093
13.0,11.0,train_both,0.976,0.998,0.141,0.992,0.378,0.111,0.113,0.116,0.12
14.0,11.0,train_both,0.959,0.973,0.112,0.994,0.454,0.093,0.104,0.111,0.101
15.0,11.0,train_both,0.936,0.951,0.112,0.993,0.495,0.087,0.093,0.102,0.091
16.0,11.0,train_both,1.014,1.03,0.126,0.992,0.265,0.118,0.122,0.124,0.131
17.0,11.0,train_both,0.893,0.905,0.102,0.994,0.646,0.076,0.082,0.087,0.082
18.0,11.0,train_both,0.925,0.938,0.114,0.994,0.379,0.09,0.096,0.102,0.09
19.0,11.0,train_both,1.042,1.058,0.129,0.992,0.071,0.132,0.15,0.151,0.133
20.0,11.0,train_both,0.9,0.916,0.113,0.995,0.411,0.092,0.09,0.093,0.104
2.0,12.0,train_both,1.112,1.141,0.191,0.971,0.637,0.091,0.096,0.093,0.092
3.0,12.0,train_both,1.163,1.192,0.197,0.975,0.089,0.137,0.14,0.146,0.143
4.0,12.0,train_both,1.096,1.119,0.15,0.986,0.569,0.106,0.113,0.11,0.107
5.0,12.0,train_both,1.094,1.119,0.149,0.989,0.022,0.124,0.138,0.13,0.128
6.0,12.0,train_both,1.18,1.203,0.17,0.983,0.013,0.148,0.168,0.179,0.16
7.0,12.0,train_both,0.998,1.019,0.136,0.993,0.522,0.088,0.098,0.107,0.097
8.0,12.0,train_both,0.948,0.962,0.11,0.993,0.658,0.075,0.086,0.084,0.085
9.0,12.0,train_both,1.038,1.054,0.132,0.991,0.035,0.13,0.134,0.144,0.143
10.0,12.0,train_both,1.05,1.066,0.133,0.992,0.001,0.112,0.123,0.13,0.129
11.0,12.0,train_both,0.959,0.975,0.118,0.993,0.065,0.113,0.107,0.108,0.111
12.0,12.0,train_both,1.017,1.033,0.123,0.992,0.27,0.111,0.114,0.121,0.113
13.0,12.0,train_both,0.91,0.926,0.113,0.994,0.417,0.043,0.046,0.045,0.043
14.0,12.0,train_both,0.923,0.936,0.112,0.994,0.469,0.09,0.095,0.105,0.092
15.0,12.0,train_both,0.943,0.957,0.112,0.993,0.497,0.093,0.102,0.106,0.094
16.0,12.0,train_both,1.033,1.051,0.124,0.991,0.019,0.129,0.14,0.146,0.134
17.0,12.0,train_both,0.957,0.972,0.109,0.994,0.178,0.099,0.111,0.115,0.107
18.0,12.0,train_both,0.953,0.97,0.116,0.992,0.287,0.109,0.103,0.111,0.112
19.0,12.0,train_both,1.064,1.079,0.131,0.991,0.055,0.138,0.158,0.158,0.138
20.0,12.0,train_both,0.962,0.975,0.111,0.994,0.0,0.101,0.112,0.109,0.113
2.0,13.0,train_both,1.158,1.202,0.232,0.971,0.0,0.121,0.127,0.135,0.121
3.0,13.0,train_both,1.071,1.099,0.178,0.978,0.595,0.095,0.104,0.103,0.106
4.0,13.0,train_both,1.101,1.123,0.145,0.988,0.441,0.119,0.114,0.113,0.113
5.0,13.0,train_both,1.108,1.133,0.152,0.985,0.001,0.133,0.14,0.139,0.142
6.0,13.0,train_both,1.18,1.204,0.165,0.984,0.0,0.157,0.174,0.177,0.158
7.0,13.0,train_both,1.015,1.035,0.141,0.991,0.234,0.102,0.106,0.111,0.108
8.0,13.0,train_both,1.014,1.033,0.124,0.991,0.464,0.093,0.102,0.102,0.096
9.0,13.0,train_both,0.988,1.002,0.118,0.993,0.514,0.102,0.1,0.103,0.108
10.0,13.0,train_both,1.071,1.091,0.13,0.99,0.0,0.133,0.138,0.145,0.144
11.0,13.0,train_both,0.959,0.977,0.129,0.994,0.0,0.109,0.112,0.117,0.114
12.0,13.0,train_both,0.968,0.985,0.114,0.993,0.459,0.091,0.096,0.101,0.095
13.0,13.0,train_both,0.924,0.941,0.113,0.993,0.275,0.049,0.06,0.058,0.052
14.0,13.0,train_both,0.922,0.936,0.113,0.992,0.508,0.077,0.094,0.096,0.084
15.0,13.0,train_both,0.953,0.967,0.116,0.993,0.351,0.103,0.108,0.112,0.106
16.0,13.0,train_both,1.021,1.04,0.133,0.99,0.0,0.119,0.136,0.142,0.137
17.0,13.0,train_both,0.919,0.931,0.102,0.994,0.473,0.081,0.093,0.102,0.094
18.0,13.0,train_both,0.901,0.913,0.109,0.995,0.68,0.078,0.086,0.093,0.081
19.0,13.0,train_both,1.066,1.082,0.129,0.992,0.063,0.135,0.144,0.144,0.129
20.0,13.0,train_both,1.06,1.073,0.123,0.991,0.05,0.135,0.132,0.138,0.149
2.0,14.0,train_both,1.182,1.218,0.231,0.963,0.0,0.152,0.153,0.153,0.151
3.0,14.0,train_both,1.071,1.099,0.178,0.979,0.708,0.09,0.095,0.102,0.098
4.0,14.0,train_both,1.099,1.121,0.15,0.986,0.538,0.124,0.122,0.119,0.122
5.0,14.0,train_both,1.115,1.138,0.152,0.987,0.021,0.132,0.139,0.147,0.137
6.0,14.0,train_both,1.219,1.244,0.185,0.981,0.0,0.162,0.186,0.182,0.176
7.0,14.0,train_both,0.999,1.02,0.137,0.992,0.446,0.095,0.095,0.094,0.099
8.0,14.0,train_both,1.022,1.036,0.125,0.991,0.355,0.101,0.105,0.108,0.105
9.0,14.0,train_both,0.991,1.004,0.115,0.993,0.528,0.095,0.098,0.104,0.095
10.0,14.0,train_both,1.074,1.092,0.138,0.991,0.001,0.132,0.124,0.123,0.139
11.0,14.0,train_both,0.921,0.936,0.116,0.995,0.377,0.091,0.083,0.089,0.096
12.0,14.0,train_both,0.967,0.984,0.114,0.993,0.388,0.093,0.095,0.103,0.099
13.0,14.0,train_both,0.961,0.984,0.135,0.993,0.512,0.103,0.102,0.105,0.11
14.0,14.0,train_both,0.968,0.982,0.119,0.993,0.351,0.098,0.114,0.12,0.102
15.0,14.0,train_both,0.913,0.927,0.106,0.995,0.384,0.088,0.098,0.109,0.096
16.0,14.0,train_both,1.006,1.024,0.116,0.993,0.446,0.108,0.112,0.116,0.119
17.0,14.0,train_both,1.035,1.054,0.123,0.991,0.0,0.123,0.13,0.132,0.134
18.0,14.0,train_both,0.912,0.926,0.113,0.993,0.163,0.093,0.106,0.109,0.1
19.0,14.0,train_both,1.03,1.044,0.119,0.992,0.185,0.125,0.145,0.148,0.129
20.0,14.0,train_both,0.925,0.937,0.115,0.995,0.286,0.104,0.103,0.105,0.112
2.0,15.0,train_both,1.147,1.195,0.249,0.969,0.0,0.126,0.135,0.138,0.131
3.0,15.0,train_both,1.179,1.21,0.202,0.969,0.0,0.14,0.146,0.162,0.148
4.0,15.0,train_both,1.101,1.125,0.154,0.985,0.544,0.112,0.108,0.11,0.109
5.0,15.0,train_both,1.158,1.193,0.182,0.981,0.095,0.152,0.16,0.159,0.162
6.0,15.0,train_both,1.191,1.213,0.169,0.984,0.01,0.167,0.181,0.179,0.177
7.0,15.0,train_both,1.157,1.184,0.169,0.987,0.005,0.151,0.16,0.154,0.158
8.0,15.0,train_both,1.027,1.046,0.124,0.989,0.092,0.113,0.118,0.121,0.113
9.0,15.0,train_both,1.002,1.017,0.118,0.992,0.277,0.101,0.11,0.115,0.107
10.0,15.0,train_both,1.06,1.079,0.139,0.991,0.127,0.135,0.138,0.15,0.141
11.0,15.0,train_both,0.948,0.962,0.116,0.994,0.341,0.104,0.1,0.107,0.108
12.0,15.0,train_both,0.942,0.958,0.115,0.994,0.455,0.088,0.086,0.089,0.09
13.0,15.0,train_both,0.984,1.005,0.135,0.991,0.344,0.114,0.119,0.124,0.124
14.0,15.0,train_both,0.942,0.954,0.113,0.994,0.383,0.09,0.094,0.1,0.094
15.0,15.0,train_both,0.916,0.929,0.107,0.994,0.387,0.086,0.096,0.097,0.092
16.0,15.0,train_both,1.032,1.049,0.128,0.99,0.251,0.118,0.127,0.128,0.125
17.0,15.0,train_both,0.935,0.951,0.112,0.993,0.131,0.096,0.114,0.114,0.105
18.0,15.0,train_both,0.929,0.944,0.119,0.994,0.491,0.089,0.096,0.1,0.1
19.0,15.0,train_both,1.025,1.035,0.13,0.99,0.038,0.122,0.143,0.145,0.124
20.0,15.0,train_both,0.971,0.984,0.119,0.993,0.448,0.109,0.114,0.114,0.114
